06/08/2026,Feriado Municipal,MUNICIPAL,Feriado Municipal,BA,2921203
01/11/2026,Feriado Municipal,MUNICIPAL,Feriado Municipal,BA,2921203
08/12/2026,Feriado Municipal,MUNICIPAL,Feriado Municipal,BA,2921203
08/08/2026,Feriado Municipal,MUNICIPAL,Feriado Municipal,BA,2921708
08/09/2026,Feriado Municipal,MUNICIPAL,Feriado Municipal,BA,2921708
19/03/2026,São José,MUNICIPAL,Dia de São José,BA,2922003
29/06/2026,Feriado Municipal,MUNICIPAL,Feriado Municipal,BA,2922003
14/08/2026,Feriado Municipal,MUNICIPAL,Feriado Municipal,BA,2923100
08/12/2026,Feriado Municipal,MUNICIPAL,Feriado Municipal,BA,2923100
07/04/2026,Feriado Municipal,MUNICIPAL,Feriado Municipal,BA,2924504
23/06/2026,Feriado Municipal,MUNICIPAL,Feriado Municipal,BA,2924504
24/06/2026,Feriado Municipal,MUNICIPAL,Feriado Municipal,BA,2924504
24/06/2026,Feriado Municipal,MUNICIPAL,Feriado Municipal,BA,2924702
22/04/2026,Feriado Municipal,MUNICIPAL,Feriado Municipal,BA,2925303
30/06/2026,Feriado Municipal,MUNICIPAL,Feriado Municipal,BA,2925303
15/08/2026,Feriado Municipal,MUNICIPAL,Feriado Municipal,BA,2925303
08/09/2026,Feriado Municipal,MUNICIPAL,Feriado Municipal,BA,2925303
24/06/2026,Feriado Municipal,MUNICIPAL,Feriado Municipal,BA,2925402
08/09/2026,Feriado Municipal,MUNICIPAL,Feriado Municipal,BA,2925402
02/02/2026,Feriado Municipal,MUNICIPAL,Feriado Municipal,BA,2925501
02/08/2026,Feriado Municipal,MUNICIPAL,Feriado Municipal,BA,2925501
23/06/2026,Feriado Municipal,MUNICIPAL,Feriado Municipal,BA,2925709
24/06/2026,Feriado Municipal,MUNICIPAL,Feriado Municipal,BA,2925709
28/12/2026,Feriado Municipal,MUNICIPAL,Feriado Municipal,BA,2925709
09/08/2026,Feriado Municipal,MUNICIPAL,Feriado Municipal,BA,2926004
30/10/2026,Feriado Municipal,MUNICIPAL,Feriado Municipal,BA,2926004
24/06/2026,Feriado Municipal,MUNICIPAL,Feriado Municipal,BA,2926905
17/11/2026,Feriado Municipal,MUNICIPAL,Feriado Municipal,BA,2926905
13/06/2026,Dia de Santo Antônio,MUNICIPAL,Dia de Santo Antônio,BA,2927200
24/06/2026,Feriado Municipal,MUNICIPAL,Feriado Municipal,BA,2927200
28/08/2026,Feriado Municipal,MUNICIPAL,Feriado Municipal,BA,2927200
31/10/2026,Feriado Municipal,MUNICIPAL,Feriado Municipal,BA,2927200
